customer_id,churn_date,churn_reason,last_activity_date,days_since_last_activity,segment,region,plan_type,signup_date,churn_month
CUST_03785,2024-06-07,Product Gap,2024-05-07,31,SMB,North,Basic,2021-08-08,2024-06
CUST_03787,2024-06-14,Product Gap,2024-05-02,43,SMB,North,Pro,2021-06-21,2024-06
CUST_03790,2024-06-14,Business Closure,2024-04-19,56,SMB,East,Pro,2023-04-03,2024-06
CUST_03794,2024-06-07,Business Closure,2024-05-28,10,SMB,East,Pro,2023-09-11,2024-06
CUST_03798,2024-06-12,Price,2024-06-04,8,SMB,North,Pro,2021-06-03,2024-06
CUST_03801,2024-06-26,Price,2024-05-28,29,SMB,International,Pro,2021-08-18,2024-06
CUST_03803,2024-06-08,Price,2024-05-08,31,SMB,East,Pro,2023-12-15,2024-06
CUST_03804,2024-07-01,Support Issues,2024-05-25,37,Mid-Market,North,Pro,2024-01-31,2024-07
CUST_03812,2024-06-20,Competitor,2024-04-29,52,SMB,North,Pro,2022-04-11,2024-06
CUST_03816,2024-06-21,Price,2024-05-07,45,SMB,West,Enterprise,2023-04-05,2024-06
CUST_03817,2024-06-12,Price,2024-05-25,18,SMB,East,Basic,2021-08-11,2024-06
CUST_03824,2024-06-20,Competitor,2024-05-20,31,SMB,International,Pro,2022-06-30,2024-06
CUST_03830,2024-06-18,Support Issues,2024-04-24,55,Mid-Market,East,Enterprise,2021-07-12,2024-06
CUST_03838,2024-06-22,Support Issues,2024-04-24,59,SMB,South,Enterprise,2022-07-19,2024-06
CUST_03839,2024-06-13,Price,2024-04-19,55,SMB,West,Enterprise,2022-09-12,2024-06
CUST_03840,2024-07-01,Product Gap,2024-05-18,44,SMB,East,Basic,2022-12-05,2024-07
CUST_03841,2024-06-26,Product Gap,2024-05-26,31,SMB,East,Pro,2023-02-19,2024-06
CUST_03858,2024-06-16,Price,2024-04-29,48,SMB,International,Basic,2021-03-13,2024-06
CUST_03859,2024-06-27,Business Closure,2024-06-11,16,SMB,South,Basic,2021-09-09,2024-06
CUST_03860,2024-06-07,Competitor,2024-05-31,7,Mid-Market,International,Basic,2022-06-01,2024-06
CUST_03862,2024-06-30,Competitor,2024-05-29,32,SMB,West,Enterprise,2023-02-06,2024-06
CUST_03863,2024-06-02,Competitor,2024-04-19,44,SMB,West,Basic,2021-09-16,2024-06
CUST_03864,2024-07-01,Price,2024-05-16,46,SMB,South,Pro,2023-09-06,2024-07
CUST_03865,2024-06-17,Business Closure,2024-05-23,25,SMB,North,Enterprise,2022-01-06,2024-06
CUST_03871,2024-06-02,Business Closure,2024-04-22,41,SMB,North,Basic,2024-05-05,2024-06
CUST_03876,2024-07-01,Competitor,2024-05-26,36,Mid-Market,South,Pro,2022-12-11,2024-07
CUST_03879,2024-06-17,Business Closure,2024-05-26,22,SMB,South,Pro,2024-05-12,2024-06
CUST_03882,2024-06-05,Product Gap,2024-04-30,36,SMB,West,Basic,2023-08-03,2024-06
CUST_03883,2024-06-27,Support Issues,2024-04-28,60,SMB,International,Pro,2023-07-30,2024-06
CUST_03885,2024-06-08,Price,2024-04-19,50,SMB,North,Basic,2023-12-22,2024-06
CUST_03888,2024-06-02,Price,2024-05-04,29,SMB,West,Enterprise,2024-02-15,2024-06
CUST_03889,2024-06-25,Price,2024-05-01,55,SMB,East,Pro,2021-01-20,2024-06
CUST_03890,2024-06-10,Support Issues,2024-05-20,21,SMB,West,Basic,2022-10-04,2024-06
CUST_03892,2024-06-11,Price,2024-05-29,13,SMB,West,Pro,2023-11-15,2024-06
CUST_03893,2024-06-02,Competitor,2024-04-08,55,SMB,South,Enterprise,2023-09-07,2024-06
CUST_03897,2024-06-12,Business Closure,2024-04-25,48,SMB,East,Enterprise,2023-05-31,2024-06
CUST_03900,2024-06-08,Price,2024-06-01,7,Mid-Market,International,Basic,2022-11-29,2024-06
CUST_03901,2024-06-22,Product Gap,2024-05-08,45,SMB,South,Pro,2023-12-06,2024-06
CUST_03909,2024-06-28,Product Gap,2024-06-09,19,SMB,West,Enterprise,2023-12-20,2024-06
CUST_03913,2024-06-17,Competitor,2024-05-07,41,Mid-Market,West,Pro,2024-01-04,2024-06
CUST_03922,2024-06-02,Product Gap,2024-05-21,12,Enterprise,West,Pro,2021-06-13,2024-06
CUST_03924,2024-06-15,Business Closure,2024-05-28,18,SMB,North,Basic,2023-05-24,2024-06
CUST_03926,2024-06-25,Price,2024-05-12,44,SMB,South,Basic,2021-10-05,2024-06
CUST_03928,2024-06-09,Price,2024-05-03,37,SMB,North,Pro,2023-04-04,2024-06
CUST_03931,2024-06-30,Product Gap,2024-06-11,19,SMB,International,Pro,2023-06-01,2024-06
CUST_03939,2024-06-06,Competitor,2024-04-29,38,Mid-Market,West,Basic,2023-04-25,2024-06
CUST_03943,2024-06-17,Support Issues,2024-04-25,53,SMB,East,Basic,2022-03-15,2024-06
CUST_03951,2024-06-14,Business Closure,2024-05-25,20,Mid-Market,South,Enterprise,2023-07-19,2024-06
CUST_03954,2024-06-08,Product Gap,2024-05-19,20,SMB,West,Enterprise,2021-03-13,2024-06
CUST_03958,2024-06-29,Support Issues,2024-05-25,35,SMB,West,Basic,2024-05-24,2024-06
CUST_03961,2024-06-19,Business Closure,2024-05-15,35,Mid-Market,International,Enterprise,2022-06-21,2024-06
CUST_03963,2024-06-03,Product Gap,2024-04-09,55,SMB,East,Basic,2021-01-15,2024-06
CUST_03965,2024-06-19,Competitor,2024-04-29,51,SMB,East,Basic,2021-11-23,2024-06
CUST_03966,2024-06-04,Price,2024-05-24,11,SMB,East,Basic,2021-06-04,2024-06
CUST_03967,2024-06-04,Support Issues,2024-04-22,43,SMB,North,Pro,2021-10-23,2024-06
CUST_03971,2024-06-11,Product Gap,2024-04-14,58,Mid-Market,West,Basic,2022-03-15,2024-06
CUST_03973,2024-06-05,Price,2024-04-10,56,Mid-Market,West,Pro,2022-03-17,2024-06
CUST_03974,2024-06-12,Product Gap,2024-05-27,16,Enterprise,South,Pro,2021-12-14,2024-06
CUST_03976,2024-06-11,Product Gap,2024-05-10,32,Mid-Market,South,Enterprise,2021-10-05,2024-06
CUST_03977,2024-06-11,Product Gap,2024-05-02,40,Mid-Market,East,Pro,2021-03-05,2024-06
CUST_03979,2024-06-29,Price,2024-05-10,50,Enterprise,East,Enterprise,2021-01-26,2024-06
CUST_03993,2024-06-10,Price,2024-04-26,45,SMB,South,Pro,2024-02-16,2024-06
CUST_03999,2024-06-05,Competitor,2024-05-02,34,SMB,West,Enterprise,2021-09-17,2024-06
CUST_04002,2024-06-09,Product Gap,2024-05-26,14,SMB,East,Basic,2024-03-17,2024-06
CUST_04006,2024-06-25,Product Gap,2024-05-04,52,SMB,West,Enterprise,2022-04-17,2024-06
CUST_04011,2024-06-19,Price,2024-05-13,37,Mid-Market,International,Basic,2022-03-23,2024-06
CUST_04013,2024-06-18,Price,2024-04-20,59,SMB,East,Pro,2021-01-10,2024-06
CUST_04014,2024-06-12,Support Issues,2024-05-04,39,SMB,East,Enterprise,2021-07-04,2024-06
CUST_04025,2024-06-20,Price,2024-05-11,40,Mid-Market,East,Basic,2022-09-25,2024-06
CUST_04026,2024-06-11,Support Issues,2024-05-02,40,Enterprise,West,Pro,2021-01-25,2024-06
CUST_04027,2024-07-01,Price,2024-05-17,45,Mid-Market,South,Enterprise,2023-04-22,2024-07
CUST_04029,2024-06-13,Product Gap,2024-05-22,22,SMB,South,Basic,2023-06-24,2024-06
CUST_04031,2024-06-05,Competitor,2024-05-21,15,SMB,North,Pro,2023-11-05,2024-06
CUST_04036,2024-06-17,Product Gap,2024-06-07,10,SMB,International,Basic,2021-02-05,2024-06
CUST_04040,2024-06-13,Competitor,2024-05-05,39,Mid-Market,South,Enterprise,2021-03-06,2024-06
CUST_04041,2024-06-23,Product Gap,2024-05-18,36,SMB,South,Basic,2023-04-17,2024-06
CUST_04044,2024-06-11,Product Gap,2024-05-22,20,Enterprise,International,Pro,2023-05-25,2024-06
CUST_04050,2024-06-18,Price,2024-05-15,34,SMB,North,Basic,2022-04-30,2024-06
CUST_04053,2024-06-18,Price,2024-06-01,17,Mid-Market,South,Pro,2021-12-13,2024-06
CUST_04061,2024-06-16,Price,2024-06-07,9,Mid-Market,International,Pro,2021-10-26,2024-06
CUST_04065,2024-06-05,Business Closure,2024-05-04,32,SMB,South,Basic,2021-12-19,2024-06
CUST_04070,2024-06-13,Competitor,2024-04-16,58,SMB,North,Basic,2023-11-25,2024-06
CUST_04071,2024-06-20,Competitor,2024-05-15,36,SMB,International,Pro,2023-04-10,2024-06
CUST_04077,2024-06-20,Competitor,2024-04-23,58,SMB,North,Basic,2022-02-17,2024-06
CUST_04078,2024-06-11,Price,2024-05-22,20,Mid-Market,East,Enterprise,2021-04-12,2024-06
CUST_04081,2024-06-25,Competitor,2024-04-28,58,SMB,West,Pro,2023-04-30,2024-06
CUST_04085,2024-06-18,Product Gap,2024-05-20,29,Mid-Market,North,Basic,2021-09-04,2024-06
CUST_04090,2024-06-04,Support Issues,2024-04-13,52,SMB,East,Enterprise,2021-11-13,2024-06
CUST_04095,2024-06-12,Support Issues,2024-05-27,16,Mid-Market,East,Enterprise,2021-01-31,2024-06
CUST_04101,2024-06-18,Price,2024-05-07,42,SMB,South,Enterprise,2021-10-18,2024-06
CUST_04108,2024-06-04,Support Issues,2024-04-18,47,SMB,South,Enterprise,2022-04-14,2024-06
CUST_04115,2024-06-29,Price,2024-05-11,49,Mid-Market,West,Basic,2021-08-16,2024-06
CUST_04119,2024-06-28,Price,2024-05-12,47,SMB,North,Pro,2023-02-25,2024-06
CUST_04121,2024-06-28,Product Gap,2024-06-19,9,Mid-Market,North,Pro,2023-01-04,2024-06
CUST_04124,2024-06-04,Competitor,2024-05-20,15,SMB,West,Basic,2021-05-06,2024-06
CUST_04127,2024-06-24,Competitor,2024-04-26,59,Mid-Market,North,Pro,2021-04-13,2024-06
CUST_04133,2024-06-04,Competitor,2024-04-05,60,Mid-Market,North,Pro,2024-05-21,2024-06
CUST_04136,2024-06-06,Support Issues,2024-04-10,57,SMB,East,Enterprise,2022-04-24,2024-06
CUST_04137,2024-06-13,Support Issues,2024-04-27,47,SMB,West,Enterprise,2022-06-16,2024-06
CUST_04142,2024-06-18,Business Closure,2024-05-09,40,SMB,South,Pro,2022-06-06,2024-06
CUST_04145,2024-06-12,Competitor,2024-05-08,35,SMB,West,Basic,2022-01-05,2024-06
CUST_04146,2024-06-27,Competitor,2024-05-18,40,Mid-Market,North,Enterprise,2021-07-31,2024-06
CUST_04150,2024-06-28,Competitor,2024-05-09,50,SMB,North,Pro,2023-02-07,2024-06
CUST_04153,2024-06-23,Product Gap,2024-05-05,49,SMB,North,Enterprise,2022-06-30,2024-06
CUST_04159,2024-06-28,Product Gap,2024-05-26,33,Mid-Market,International,Pro,2023-06-22,2024-06
CUST_04160,2024-06-14,Competitor,2024-04-28,47,Mid-Market,International,Pro,2024-02-12,2024-06
CUST_04164,2024-06-08,Price,2024-05-07,32,Mid-Market,North,Enterprise,2021-06-28,2024-06
CUST_04165,2024-06-05,Product Gap,2024-04-28,38,SMB,North,Enterprise,2021-04-08,2024-06
CUST_04171,2024-06-28,Product Gap,2024-06-17,11,SMB,South,Basic,2021-02-14,2024-06
CUST_04176,2024-06-02,Competitor,2024-05-01,32,SMB,North,Basic,2022-02-27,2024-06
CUST_04178,2024-07-01,Product Gap,2024-05-28,34,SMB,South,Enterprise,2021-05-02,2024-07
CUST_04185,2024-06-25,Competitor,2024-05-31,25,SMB,West,Enterprise,2021-07-05,2024-06
CUST_04187,2024-06-04,Price,2024-05-22,13,SMB,East,Pro,2021-04-26,2024-06
CUST_04190,2024-06-07,Support Issues,2024-05-28,10,SMB,East,Enterprise,2024-03-05,2024-06
CUST_04191,2024-06-21,Competitor,2024-04-22,60,Mid-Market,West,Pro,2024-04-15,2024-06
CUST_04196,2024-06-11,Product Gap,2024-04-13,59,SMB,North,Basic,2024-04-29,2024-06
CUST_04197,2024-06-13,Product Gap,2024-05-23,21,SMB,South,Pro,2021-10-09,2024-06
CUST_04199,2024-06-22,Price,2024-06-01,21,Mid-Market,South,Basic,2021-10-13,2024-06
CUST_04208,2024-06-14,Business Closure,2024-04-23,52,Mid-Market,International,Basic,2021-04-28,2024-06
CUST_04209,2024-06-25,Price,2024-04-28,58,SMB,South,Pro,2023-06-07,2024-06
CUST_04212,2024-06-15,Support Issues,2024-05-03,43,SMB,South,Pro,2021-12-19,2024-06
CUST_04221,2024-06-18,Competitor,2024-05-31,18,SMB,South,Pro,2023-06-28,2024-06
CUST_04223,2024-06-20,Support Issues,2024-05-13,38,Enterprise,South,Pro,2022-01-15,2024-06
CUST_04235,2024-06-30,Product Gap,2024-05-25,36,SMB,West,Basic,2023-06-11,2024-06
CUST_04242,2024-06-25,Competitor,2024-04-26,60,SMB,East,Enterprise,2024-03-02,2024-06
CUST_04244,2024-06-10,Competitor,2024-04-20,51,Mid-Market,South,Basic,2023-10-14,2024-06
CUST_04246,2024-06-24,Competitor,2024-06-17,7,Mid-Market,East,Basic,2021-01-23,2024-06
CUST_04249,2024-06-22,Price,2024-05-25,28,Mid-Market,West,Pro,2022-06-30,2024-06
CUST_04251,2024-06-12,Product Gap,2024-06-04,8,Mid-Market,East,Enterprise,2022-07-03,2024-06
CUST_04257,2024-06-19,Price,2024-05-17,33,SMB,International,Pro,2023-05-02,2024-06
CUST_04264,2024-06-15,Price,2024-05-12,34,Mid-Market,South,Basic,2023-05-28,2024-06
CUST_04273,2024-07-01,Product Gap,2024-05-12,50,SMB,East,Pro,2023-03-30,2024-07
CUST_04287,2024-06-20,Price,2024-06-08,12,Mid-Market,East,Enterprise,2021-02-09,2024-06
CUST_04288,2024-06-26,Support Issues,2024-05-18,39,Mid-Market,International,Pro,2023-07-10,2024-06
CUST_04295,2024-06-30,Price,2024-06-03,27,SMB,West,Pro,2021-04-17,2024-06
CUST_04305,2024-06-09,Price,2024-05-10,30,SMB,North,Basic,2024-01-11,2024-06
CUST_04309,2024-06-24,Support Issues,2024-06-13,11,SMB,International,Enterprise,2023-05-13,2024-06
CUST_04312,2024-06-24,Support Issues,2024-05-25,30,SMB,International,Enterprise,2021-06-16,2024-06
CUST_04313,2024-07-01,Business Closure,2024-05-24,38,SMB,West,Basic,2021-10-20,2024-07
CUST_04315,2024-06-16,Competitor,2024-06-07,9,SMB,North,Basic,2023-01-16,2024-06
CUST_04317,2024-06-14,Competitor,2024-05-19,26,SMB,East,Basic,2023-07-09,2024-06
CUST_04333,2024-06-12,Price,2024-05-09,34,SMB,West,Enterprise,2022-05-23,2024-06
CUST_04336,2024-07-01,Price,2024-05-02,60,Mid-Market,North,Basic,2023-12-12,2024-07
CUST_04339,2024-06-23,Competitor,2024-05-06,48,SMB,North,Basic,2021-01-21,2024-06
CUST_04343,2024-06-26,Price,2024-06-03,23,SMB,North,Pro,2021-08-31,2024-06
CUST_04347,2024-06-19,Price,2024-05-26,24,Enterprise,West,Pro,2021-11-06,2024-06
CUST_04352,2024-06-21,Business Closure,2024-05-07,45,SMB,North,Pro,2021-01-09,2024-06
CUST_04359,2024-06-09,Business Closure,2024-04-20,50,SMB,North,Pro,2022-12-18,2024-06
CUST_04367,2024-06-27,Price,2024-05-07,51,SMB,West,Basic,2024-05-30,2024-06
CUST_04375,2024-06-06,Price,2024-05-15,22,SMB,South,Basic,2024-04-18,2024-06
CUST_04376,2024-06-21,Price,2024-05-07,45,SMB,South,Basic,2022-10-01,2024-06
CUST_04378,2024-06-28,Product Gap,2024-06-09,19,SMB,North,Basic,2024-01-11,2024-06
CUST_04381,2024-06-27,Price,2024-05-09,49,SMB,South,Basic,2024-01-12,2024-06
CUST_04384,2024-06-21,Price,2024-04-29,53,SMB,South,Basic,2022-02-14,2024-06
CUST_04397,2024-06-30,Competitor,2024-06-20,10,SMB,North,Pro,2022-02-07,2024-06
CUST_04402,2024-07-01,Competitor,2024-05-19,43,Enterprise,West,Basic,2022-09-09,2024-07
CUST_04421,2024-06-21,Price,2024-05-31,21,Mid-Market,International,Basic,2023-04-17,2024-06
CUST_04425,2024-06-08,Price,2024-04-27,42,Mid-Market,International,Basic,2021-01-09,2024-06
CUST_04431,2024-06-04,Price,2024-04-28,37,SMB,North,Pro,2023-08-01,2024-06
CUST_04446,2024-06-29,Price,2024-06-14,15,SMB,North,Basic,2022-01-09,2024-06
CUST_04448,2024-06-10,Competitor,2024-05-22,19,Mid-Market,East,Enterprise,2022-08-24,2024-06
CUST_04451,2024-06-16,Price,2024-05-05,42,SMB,South,Basic,2022-12-02,2024-06
CUST_04453,2024-06-26,Competitor,2024-05-20,37,SMB,East,Basic,2022-03-29,2024-06
CUST_04458,2024-06-09,Price,2024-05-29,11,Mid-Market,International,Pro,2023-06-27,2024-06
CUST_04463,2024-06-29,Support Issues,2024-06-14,15,SMB,South,Pro,2023-05-11,2024-06
CUST_04464,2024-06-30,Competitor,2024-06-17,13,SMB,International,Basic,2021-11-24,2024-06
CUST_04468,2024-06-14,Support Issues,2024-05-25,20,Mid-Market,East,Pro,2022-03-04,2024-06
CUST_04473,2024-06-25,Product Gap,2024-05-12,44,SMB,West,Basic,2023-06-13,2024-06
CUST_04477,2024-06-27,Competitor,2024-06-13,14,Mid-Market,North,Enterprise,2021-02-03,2024-06
CUST_04482,2024-06-13,Support Issues,2024-05-12,32,SMB,International,Pro,2021-09-21,2024-06
CUST_04488,2024-06-10,Competitor,2024-05-25,16,SMB,East,Pro,2023-03-04,2024-06
CUST_04489,2024-06-05,Support Issues,2024-05-10,26,SMB,North,Basic,2023-06-30,2024-06
CUST_04495,2024-06-19,Support Issues,2024-05-22,28,Mid-Market,South,Pro,2021-01-15,2024-06
CUST_04502,2024-06-29,Support Issues,2024-06-16,13,SMB,West,Enterprise,2023-07-16,2024-06
CUST_04504,2024-06-17,Business Closure,2024-05-02,46,Mid-Market,East,Enterprise,2023-04-23,2024-06
CUST_04514,2024-06-14,Product Gap,2024-04-27,48,SMB,East,Pro,2024-01-29,2024-06
CUST_04515,2024-06-03,Business Closure,2024-05-09,25,SMB,North,Pro,2022-05-29,2024-06
CUST_04522,2024-06-17,Competitor,2024-06-03,14,SMB,West,Pro,2022-02-17,2024-06
CUST_04524,2024-06-06,Competitor,2024-05-21,16,SMB,East,Basic,2022-07-21,2024-06
CUST_04527,2024-06-11,Competitor,2024-04-30,42,SMB,East,Basic,2023-09-12,2024-06
CUST_04537,2024-06-18,Product Gap,2024-05-01,48,Mid-Market,East,Enterprise,2023-07-07,2024-06
CUST_04543,2024-06-02,Business Closure,2024-05-18,15,Mid-Market,East,Pro,2023-03-11,2024-06
CUST_04550,2024-06-04,Competitor,2024-04-10,55,Enterprise,East,Enterprise,2023-09-28,2024-06
CUST_04551,2024-06-03,Product Gap,2024-04-08,56,Mid-Market,West,Pro,2024-05-05,2024-06
CUST_04553,2024-06-30,Business Closure,2024-06-02,28,SMB,East,Basic,2022-04-19,2024-06
CUST_04555,2024-06-26,Support Issues,2024-05-10,47,SMB,North,Pro,2022-10-10,2024-06
CUST_04572,2024-06-03,Business Closure,2024-04-28,36,Mid-Market,International,Enterprise,2021-02-14,2024-06
CUST_04578,2024-06-13,Support Issues,2024-04-26,48,SMB,International,Pro,2022-04-10,2024-06
CUST_04579,2024-06-30,Business Closure,2024-06-09,21,Mid-Market,International,Basic,2023-02-03,2024-06
CUST_04585,2024-06-04,Product Gap,2024-04-13,52,Mid-Market,International,Basic,2021-12-06,2024-06
CUST_04595,2024-06-24,Competitor,2024-05-17,38,SMB,International,Pro,2021-01-04,2024-06
CUST_04597,2024-06-11,Product Gap,2024-05-04,38,SMB,West,Basic,2021-09-20,2024-06
CUST_04598,2024-06-14,Competitor,2024-04-23,52,SMB,East,Basic,2024-01-20,2024-06
CUST_04600,2024-06-15,Competitor,2024-04-17,59,SMB,East,Pro,2021-02-03,2024-06
CUST_04601,2024-06-26,Price,2024-05-15,42,SMB,South,Pro,2022-09-16,2024-06
CUST_04612,2024-06-05,Support Issues,2024-04-25,41,SMB,East,Basic,2023-09-13,2024-06
CUST_04615,2024-06-10,Price,2024-04-19,52,SMB,South,Pro,2023-09-15,2024-06
CUST_04617,2024-06-17,Product Gap,2024-05-19,29,SMB,East,Pro,2022-10-11,2024-06
CUST_04620,2024-06-06,Support Issues,2024-05-28,9,Enterprise,South,Pro,2021-04-16,2024-06
CUST_04622,2024-07-01,Business Closure,2024-06-02,29,SMB,International,Basic,2022-05-28,2024-07
CUST_04628,2024-06-25,Price,2024-05-08,48,Mid-Market,North,Pro,2023-04-08,2024-06
CUST_04631,2024-07-01,Product Gap,2024-06-12,19,SMB,South,Basic,2021-07-15,2024-07
CUST_04632,2024-06-10,Price,2024-05-31,10,SMB,South,Basic,2021-03-17,2024-06
CUST_04633,2024-06-13,Competitor,2024-05-17,27,Enterprise,East,Basic,2021-10-18,2024-06
CUST_04635,2024-06-27,Competitor,2024-04-28,60,SMB,International,Basic,2022-07-24,2024-06
CUST_04636,2024-06-04,Price,2024-05-07,28,SMB,International,Basic,2021-09-25,2024-06
CUST_04637,2024-06-03,Business Closure,2024-04-12,52,Mid-Market,North,Basic,2021-02-26,2024-06
CUST_04638,2024-06-21,Product Gap,2024-04-25,57,SMB,North,Pro,2021-06-04,2024-06
CUST_04639,2024-06-10,Product Gap,2024-04-28,43,Mid-Market,North,Pro,2024-03-25,2024-06
CUST_04642,2024-06-28,Competitor,2024-05-12,47,SMB,South,Pro,2021-09-16,2024-06
CUST_04652,2024-06-14,Competitor,2024-06-06,8,SMB,South,Pro,2022-09-07,2024-06
CUST_04657,2024-06-04,Price,2024-05-25,10,SMB,International,Pro,2022-05-27,2024-06
CUST_04659,2024-07-01,Product Gap,2024-05-31,31,SMB,South,Basic,2021-06-17,2024-07
CUST_04662,2024-06-04,Product Gap,2024-05-19,16,Mid-Market,North,Pro,2024-03-29,2024-06
CUST_04666,2024-06-27,Price,2024-05-20,38,Mid-Market,West,Enterprise,2023-08-04,2024-06
CUST_04672,2024-06-26,Business Closure,2024-05-25,32,SMB,West,Basic,2023-03-24,2024-06
CUST_04679,2024-06-21,Competitor,2024-04-28,54,SMB,International,Pro,2022-04-05,2024-06
CUST_04680,2024-06-15,Competitor,2024-05-25,21,Mid-Market,North,Basic,2023-03-09,2024-06
CUST_04690,2024-06-23,Competitor,2024-05-14,40,SMB,International,Enterprise,2021-03-21,2024-06
CUST_04692,2024-06-02,Price,2024-04-17,46,SMB,International,Basic,2024-05-18,2024-06
CUST_04695,2024-06-27,Support Issues,2024-05-26,32,SMB,North,Basic,2023-05-22,2024-06
CUST_04696,2024-06-20,Price,2024-05-17,34,SMB,North,Enterprise,2024-04-26,2024-06
CUST_04697,2024-06-04,Price,2024-04-17,48,SMB,North,Basic,2023-09-12,2024-06
CUST_04701,2024-07-01,Competitor,2024-05-16,46,SMB,North,Enterprise,2021-07-08,2024-07
CUST_04702,2024-06-03,Support Issues,2024-05-03,31,SMB,East,Pro,2022-10-12,2024-06
CUST_04703,2024-06-17,Product Gap,2024-04-23,55,SMB,West,Pro,2024-05-29,2024-06
CUST_04705,2024-06-20,Price,2024-05-05,46,Mid-Market,North,Pro,2021-06-13,2024-06
CUST_04706,2024-07-01,Business Closure,2024-06-07,24,SMB,International,Basic,2023-02-16,2024-07
CUST_04707,2024-06-22,Support Issues,2024-05-05,48,SMB,North,Basic,2021-11-07,2024-06
CUST_04729,2024-06-24,Competitor,2024-05-03,52,SMB,International,Pro,2023-12-14,2024-06
CUST_04730,2024-06-30,Price,2024-05-20,41,SMB,South,Pro,2021-01-03,2024-06
CUST_04735,2024-06-20,Business Closure,2024-05-09,42,SMB,West,Basic,2023-06-14,2024-06
CUST_04738,2024-06-10,Price,2024-04-15,56,SMB,North,Enterprise,2022-09-07,2024-06
CUST_04742,2024-06-12,Price,2024-04-20,53,SMB,East,Pro,2024-02-02,2024-06
CUST_04743,2024-06-25,Competitor,2024-05-17,39,Enterprise,East,Pro,2022-04-03,2024-06
CUST_04752,2024-06-16,Business Closure,2024-06-08,8,SMB,South,Enterprise,2023-02-12,2024-06
CUST_04755,2024-06-04,Competitor,2024-05-24,11,Mid-Market,North,Basic,2024-02-22,2024-06
CUST_04764,2024-06-16,Price,2024-04-27,50,Mid-Market,East,Enterprise,2023-02-15,2024-06
CUST_04770,2024-06-30,Business Closure,2024-05-27,34,Mid-Market,International,Pro,2024-05-14,2024-06
CUST_04772,2024-06-18,Product Gap,2024-04-26,53,Mid-Market,West,Basic,2024-04-24,2024-06
CUST_04774,2024-06-18,Support Issues,2024-06-09,9,SMB,West,Enterprise,2022-03-18,2024-06
CUST_04776,2024-06-14,Support Issues,2024-05-31,14,SMB,North,Basic,2023-05-07,2024-06
CUST_04777,2024-06-19,Price,2024-05-06,44,SMB,North,Basic,2022-05-14,2024-06
CUST_04778,2024-06-17,Price,2024-04-22,56,SMB,East,Pro,2024-05-21,2024-06
CUST_04782,2024-06-21,Price,2024-04-30,52,SMB,East,Pro,2021-10-20,2024-06
CUST_04783,2024-06-08,Competitor,2024-05-13,26,Mid-Market,West,Enterprise,2022-03-21,2024-06
CUST_04785,2024-06-20,Competitor,2024-05-01,50,SMB,South,Enterprise,2023-02-11,2024-06
CUST_04789,2024-06-09,Product Gap,2024-04-20,50,Mid-Market,West,Basic,2023-05-07,2024-06
CUST_04796,2024-06-15,Price,2024-04-20,56,SMB,North,Basic,2023-10-17,2024-06
CUST_04797,2024-06-07,Support Issues,2024-05-03,35,Mid-Market,South,Basic,2021-02-14,2024-06
CUST_04803,2024-06-19,Price,2024-05-09,41,Mid-Market,South,Pro,2024-03-13,2024-06
CUST_04804,2024-06-08,Price,2024-05-22,17,SMB,International,Enterprise,2021-10-13,2024-06
CUST_04808,2024-06-26,Competitor,2024-06-06,20,SMB,South,Enterprise,2022-12-09,2024-06
CUST_04812,2024-06-20,Competitor,2024-05-18,33,SMB,South,Basic,2021-09-04,2024-06
CUST_04817,2024-06-24,Price,2024-04-26,59,SMB,East,Pro,2022-03-18,2024-06
CUST_04818,2024-06-27,Price,2024-06-20,7,SMB,North,Enterprise,2024-03-24,2024-06
