ticket_id,customer_id,category,priority,created_date,resolved_date,resolution_time_hours,satisfaction_score,status,ticket_month
TKT_003445,CUST_08050,Technical,Medium,2023-05-20,2023-05-20,15.0,4.0,Resolved,2023-05
TKT_003446,CUST_07723,Feature Request,Low,2023-06-06,2023-06-08,52.0,3.0,Resolved,2023-06
TKT_003447,CUST_00110,Feature Request,Low,2022-04-21,2022-04-23,48.0,4.0,Resolved,2022-04
TKT_003448,CUST_01477,Billing,Medium,2024-05-03,2024-05-03,12.0,4.0,Resolved,2024-05
TKT_003449,CUST_03615,Technical,Low,2023-07-19,2023-07-20,36.0,4.0,Resolved,2023-07
TKT_003450,CUST_09410,Billing,Medium,2024-04-30,2024-05-01,27.0,3.0,Resolved,2024-04
TKT_003451,CUST_08625,Account,High,2024-04-08,2024-04-08,7.0,4.0,Resolved,2024-04
TKT_003452,CUST_02034,Feature Request,Low,2022-09-15,2022-09-17,55.0,4.0,Resolved,2022-09
TKT_003453,CUST_04582,Feature Request,Medium,2024-04-04,2024-04-04,13.0,5.0,Resolved,2024-04
TKT_003454,CUST_02153,Billing,High,2023-01-21,2023-01-21,5.0,4.0,Resolved,2023-01
TKT_003455,CUST_07857,Technical,Critical,2022-10-22,2022-10-22,7.0,4.0,Resolved,2022-10
TKT_003456,CUST_02527,Account,High,2023-10-07,2023-10-07,11.0,4.0,Resolved,2023-10
TKT_003457,CUST_07896,Feature Request,Critical,2023-10-04,2023-10-04,5.0,4.0,Resolved,2023-10
TKT_003458,CUST_09914,Technical,Low,2022-03-25,2022-03-26,46.0,4.0,Resolved,2022-03
TKT_003459,CUST_03433,Bug Report,Low,2022-07-18,2022-07-20,52.0,3.0,Resolved,2022-07
TKT_003460,CUST_02085,Technical,High,2023-08-08,2023-08-08,11.0,4.0,Resolved,2023-08
TKT_003461,CUST_01776,Technical,Low,2022-11-12,2022-11-13,30.0,4.0,Resolved,2022-11
TKT_003462,CUST_06067,Billing,Low,2022-10-24,2022-10-26,56.0,3.0,Resolved,2022-10
TKT_003463,CUST_01988,Feature Request,Low,2023-12-19,2023-12-20,45.0,4.0,Resolved,2023-12
TKT_003464,CUST_02907,Feature Request,Medium,2022-12-05,,,,Open,2022-12
TKT_003465,CUST_02055,Bug Report,Medium,2023-08-02,2023-08-03,31.0,3.0,Resolved,2023-08
TKT_003466,CUST_06627,Technical,Critical,2022-02-09,2022-02-09,12.0,3.0,Resolved,2022-02
TKT_003467,CUST_08321,Billing,Low,2023-05-04,2023-05-06,54.0,3.0,Resolved,2023-05
TKT_003468,CUST_07186,Technical,Low,2022-10-11,2022-10-13,65.0,4.0,Resolved,2022-10
TKT_003469,CUST_00550,Billing,Low,2023-03-25,2023-03-26,25.0,4.0,Resolved,2023-03
TKT_003470,CUST_06929,Technical,Medium,2023-08-06,2023-08-07,27.0,3.0,Resolved,2023-08
TKT_003471,CUST_03112,Account,Low,2023-04-22,2023-04-24,69.0,3.0,Resolved,2023-04
TKT_003472,CUST_08497,Bug Report,Critical,2022-08-12,2022-08-12,4.0,4.0,Resolved,2022-08
TKT_003473,CUST_04222,Account,Medium,2023-06-17,2023-06-17,16.0,5.0,Resolved,2023-06
TKT_003474,CUST_03934,Technical,Medium,2023-05-08,2023-05-09,30.0,3.0,Resolved,2023-05
TKT_003475,CUST_08338,Billing,High,2024-02-18,2024-02-18,4.0,5.0,Resolved,2024-02
TKT_003476,CUST_09354,Technical,Medium,2024-05-09,2024-05-10,44.0,4.0,Resolved,2024-05
TKT_003477,CUST_00678,Billing,Medium,2024-05-26,2024-05-26,20.0,4.0,Resolved,2024-05
TKT_003478,CUST_01814,Billing,Medium,2022-09-03,2022-09-04,38.0,3.0,Resolved,2022-09
TKT_003479,CUST_02557,Bug Report,Critical,2023-12-02,2023-12-02,2.0,4.0,Resolved,2023-12
TKT_003480,CUST_09564,Billing,Medium,2022-08-18,2022-08-18,18.0,4.0,Resolved,2022-08
TKT_003481,CUST_06508,Technical,High,2023-04-28,2023-04-29,24.0,3.0,Resolved,2023-04
TKT_003482,CUST_03373,Technical,Low,2022-12-24,2022-12-25,24.0,4.0,Resolved,2022-12
TKT_003483,CUST_05748,Billing,Critical,2022-11-08,2022-11-08,9.0,3.0,Resolved,2022-11
TKT_003484,CUST_04613,Account,High,2023-02-19,2023-02-19,13.0,4.0,Resolved,2023-02
TKT_003485,CUST_03399,Technical,Low,2022-02-01,2022-02-03,67.0,3.0,Resolved,2022-02
TKT_003486,CUST_09571,Account,Medium,2022-04-10,2022-04-11,38.0,4.0,Resolved,2022-04
TKT_003487,CUST_02842,Technical,Critical,2023-01-21,2023-01-21,2.0,5.0,Resolved,2023-01
TKT_003488,CUST_06836,Technical,Medium,2023-04-25,2023-04-25,8.0,5.0,Resolved,2023-04
TKT_003489,CUST_07118,Bug Report,High,2024-01-01,2024-01-02,24.0,2.0,Resolved,2024-01
TKT_003490,CUST_03567,Account,Medium,2022-10-05,2022-10-06,35.0,4.0,Resolved,2022-10
TKT_003491,CUST_01227,Billing,Low,2023-10-23,2023-10-24,27.0,3.0,Resolved,2023-10
TKT_003492,CUST_08596,Account,Medium,2023-03-20,2023-03-20,18.0,4.0,Resolved,2023-03
TKT_003493,CUST_03647,Billing,Low,2022-05-20,2022-05-21,47.0,3.0,Resolved,2022-05
TKT_003494,CUST_01985,Account,High,2023-08-17,2023-08-17,7.0,5.0,Resolved,2023-08
TKT_003495,CUST_03119,Account,Medium,2023-08-08,2023-08-08,17.0,4.0,Resolved,2023-08
TKT_003496,CUST_08052,Technical,Medium,2023-11-24,2023-11-24,9.0,4.0,Resolved,2023-11
TKT_003497,CUST_00628,Technical,High,2022-07-06,,,,Open,2022-07
TKT_003498,CUST_07514,Billing,High,2022-05-04,2022-05-04,22.0,2.0,Resolved,2022-05
TKT_003499,CUST_09400,Technical,Low,2022-03-11,2022-03-12,42.0,4.0,Resolved,2022-03
TKT_003500,CUST_08359,Billing,Medium,2022-09-28,2022-09-28,17.0,3.0,Resolved,2022-09
TKT_003501,CUST_06928,Account,Critical,2022-09-16,2022-09-16,10.0,3.0,Resolved,2022-09
TKT_003502,CUST_01754,Feature Request,Medium,2022-02-21,2022-02-22,44.0,3.0,Resolved,2022-02
TKT_003503,CUST_04969,Technical,Low,2023-04-22,2023-04-24,65.0,4.0,Resolved,2023-04
TKT_003504,CUST_00537,Bug Report,Medium,2022-08-28,2022-08-28,10.0,4.0,Resolved,2022-08
TKT_003505,CUST_02659,Bug Report,Medium,2022-10-28,2022-10-29,26.0,3.0,Resolved,2022-10
TKT_003506,CUST_05994,Feature Request,Medium,2023-10-28,2023-10-28,14.0,5.0,Resolved,2023-10
TKT_003507,CUST_03450,Feature Request,Medium,2024-03-11,2024-03-12,43.0,3.0,Resolved,2024-03
TKT_003508,CUST_07655,Account,Medium,2023-09-15,2023-09-15,12.0,5.0,Resolved,2023-09
TKT_003509,CUST_01645,Billing,Medium,2023-10-14,2023-10-15,27.0,4.0,Resolved,2023-10
TKT_003510,CUST_00354,Feature Request,Medium,2024-03-01,2024-03-02,36.0,4.0,Resolved,2024-03
TKT_003511,CUST_04513,Billing,High,2022-10-19,2022-10-19,11.0,3.0,Resolved,2022-10
TKT_003512,CUST_01201,Technical,Low,2023-12-04,2023-12-05,35.0,4.0,Resolved,2023-12
TKT_003513,CUST_06973,Bug Report,Critical,2023-10-09,2023-10-09,10.0,3.0,Resolved,2023-10
TKT_003514,CUST_00552,Feature Request,Medium,2022-04-08,2022-04-08,18.0,4.0,Resolved,2022-04
TKT_003515,CUST_09320,Technical,Critical,2023-03-25,2023-03-25,3.0,5.0,Resolved,2023-03
TKT_003516,CUST_05466,Billing,Medium,2022-10-29,2022-10-30,31.0,4.0,Resolved,2022-10
TKT_003517,CUST_01368,Billing,Medium,2023-11-27,2023-11-27,23.0,3.0,Resolved,2023-11
TKT_003518,CUST_05388,Billing,High,2022-01-08,2022-01-08,5.0,4.0,Resolved,2022-01
TKT_003519,CUST_03782,Technical,Low,2022-12-16,2022-12-18,66.0,4.0,Resolved,2022-12
TKT_003520,CUST_01538,Account,Low,2024-01-08,2024-01-09,28.0,5.0,Resolved,2024-01
TKT_003521,CUST_08933,Bug Report,Medium,2022-06-04,2022-06-05,39.0,3.0,Resolved,2022-06
TKT_003522,CUST_07536,Billing,Low,2024-01-21,2024-01-22,45.0,4.0,Resolved,2024-01
TKT_003523,CUST_06909,Technical,Medium,2024-06-01,2024-06-01,18.0,4.0,Resolved,2024-06
TKT_003524,CUST_10000,Feature Request,Medium,2022-05-23,2022-05-24,27.0,3.0,Resolved,2022-05
TKT_003525,CUST_02474,Technical,Low,2022-10-01,2022-10-02,37.0,4.0,Resolved,2022-10
TKT_003526,CUST_00836,Billing,Critical,2022-03-06,2022-03-06,11.0,3.0,Resolved,2022-03
TKT_003527,CUST_00488,Technical,Critical,2023-06-03,2023-06-03,12.0,3.0,Resolved,2023-06
TKT_003528,CUST_01990,Feature Request,High,2023-01-07,2023-01-07,12.0,4.0,Resolved,2023-01
TKT_003529,CUST_03485,Billing,Low,2022-04-23,2022-04-24,40.0,3.0,Resolved,2022-04
TKT_003530,CUST_08439,Bug Report,Low,2022-03-08,2022-03-10,64.0,2.0,Resolved,2022-03
TKT_003531,CUST_03058,Feature Request,High,2024-03-25,2024-03-25,2.0,5.0,Resolved,2024-03
TKT_003532,CUST_07993,Technical,Medium,2023-09-02,2023-09-03,35.0,4.0,Resolved,2023-09
TKT_003533,CUST_03624,Technical,Critical,2024-01-29,2024-01-29,5.0,4.0,Resolved,2024-01
TKT_003534,CUST_05432,Account,High,2022-10-16,2022-10-16,20.0,3.0,Resolved,2022-10
TKT_003535,CUST_05428,Technical,Low,2024-04-06,2024-04-07,25.0,4.0,Resolved,2024-04
TKT_003536,CUST_00262,Billing,Critical,2022-11-21,2022-11-21,9.0,3.0,Resolved,2022-11
TKT_003537,CUST_00298,Technical,Low,2022-12-18,2022-12-19,43.0,4.0,Resolved,2022-12
TKT_003538,CUST_06226,Bug Report,Medium,2023-04-04,2023-04-06,48.0,2.0,Resolved,2023-04
TKT_003539,CUST_03934,Billing,Medium,2023-08-04,2023-08-05,39.0,3.0,Resolved,2023-08
TKT_003540,CUST_06422,Bug Report,Medium,2024-02-01,2024-02-01,15.0,4.0,Resolved,2024-02
TKT_003541,CUST_03121,Account,Low,2022-08-09,2022-08-11,54.0,3.0,Resolved,2022-08
TKT_003542,CUST_00103,Technical,Medium,2024-01-31,2024-02-01,34.0,4.0,Resolved,2024-01
TKT_003543,CUST_03015,Feature Request,High,2022-08-17,2022-08-17,14.0,4.0,Resolved,2022-08
TKT_003544,CUST_00498,Feature Request,High,2023-12-01,2023-12-01,6.0,5.0,Resolved,2023-12
TKT_003545,CUST_00253,Billing,Medium,2024-02-19,2024-02-21,48.0,3.0,Resolved,2024-02
TKT_003546,CUST_08033,Billing,Medium,2022-05-26,2022-05-27,34.0,3.0,Resolved,2022-05
TKT_003547,CUST_00739,Bug Report,High,2022-07-30,2022-07-30,14.0,3.0,Resolved,2022-07
TKT_003548,CUST_06575,Technical,High,2023-01-13,2023-01-13,20.0,3.0,Resolved,2023-01
TKT_003549,CUST_04265,Feature Request,Low,2022-01-08,2022-01-10,51.0,3.0,Resolved,2022-01
TKT_003550,CUST_08249,Technical,Low,2023-06-03,2023-06-04,35.0,4.0,Resolved,2023-06
TKT_003551,CUST_07789,Bug Report,Low,2022-04-19,2022-04-21,69.0,3.0,Resolved,2022-04
TKT_003552,CUST_06698,Feature Request,Low,2024-02-07,2024-02-09,55.0,3.0,Resolved,2024-02
TKT_003553,CUST_09931,Billing,Low,2024-03-12,2024-03-14,64.0,3.0,Resolved,2024-03
TKT_003554,CUST_02845,Account,High,2023-02-03,2023-02-03,18.0,3.0,Resolved,2023-02
TKT_003555,CUST_06692,Billing,Low,2022-06-18,2022-06-19,31.0,4.0,Resolved,2022-06
TKT_003556,CUST_07254,Technical,Medium,2022-07-01,2022-07-02,39.0,3.0,Resolved,2022-07
TKT_003557,CUST_00587,Technical,High,2023-01-25,2023-01-25,17.0,4.0,Resolved,2023-01
TKT_003558,CUST_07882,Billing,High,2023-12-01,2023-12-01,22.0,3.0,Resolved,2023-12
TKT_003559,CUST_00221,Feature Request,Critical,2023-01-30,2023-01-30,3.0,5.0,Resolved,2023-01
TKT_003560,CUST_04327,Feature Request,Medium,2023-08-21,2023-08-23,48.0,3.0,Resolved,2023-08
TKT_003561,CUST_02780,Technical,Low,2023-06-27,2023-06-28,24.0,4.0,Resolved,2023-06
TKT_003562,CUST_06801,Billing,Medium,2023-02-27,2023-02-27,17.0,4.0,Resolved,2023-02
TKT_003563,CUST_01816,Feature Request,Medium,2023-09-21,2023-09-21,14.0,4.0,Resolved,2023-09
TKT_003564,CUST_00172,Technical,Medium,2023-12-20,2023-12-21,47.0,3.0,Resolved,2023-12
TKT_003565,CUST_05420,Account,Critical,2023-01-25,2023-01-25,8.0,4.0,Resolved,2023-01
TKT_003566,CUST_02471,Bug Report,Low,2023-05-20,2023-05-21,39.0,4.0,Resolved,2023-05
TKT_003567,CUST_09410,Technical,Critical,2023-11-27,,,,Open,2023-11
TKT_003568,CUST_05175,Technical,Medium,2023-07-19,2023-07-20,26.0,3.0,Resolved,2023-07
TKT_003569,CUST_02998,Technical,Low,2022-10-11,2022-10-12,46.0,4.0,Resolved,2022-10
TKT_003570,CUST_09573,Technical,High,2022-01-16,2022-01-16,18.0,3.0,Resolved,2022-01
TKT_003571,CUST_07803,Technical,Medium,2023-12-01,2023-12-02,31.0,4.0,Resolved,2023-12
TKT_003572,CUST_01830,Account,High,2022-08-15,2022-08-15,4.0,5.0,Resolved,2022-08
TKT_003573,CUST_05047,Account,Critical,2023-05-27,2023-05-27,11.0,3.0,Resolved,2023-05
TKT_003574,CUST_01954,Account,Critical,2024-04-08,2024-04-08,7.0,4.0,Resolved,2024-04
TKT_003575,CUST_07196,Technical,Medium,2024-05-19,2024-05-21,48.0,3.0,Resolved,2024-05
TKT_003576,CUST_02942,Technical,High,2022-08-02,2022-08-03,24.0,3.0,Resolved,2022-08
TKT_003577,CUST_08790,Technical,Critical,2022-12-13,2022-12-13,2.0,5.0,Resolved,2022-12
TKT_003578,CUST_03884,Technical,High,2022-06-11,2022-06-11,2.0,5.0,Resolved,2022-06
TKT_003579,CUST_05690,Feature Request,Medium,2024-04-02,2024-04-02,16.0,4.0,Resolved,2024-04
TKT_003580,CUST_08682,Feature Request,High,2022-07-18,2022-07-18,18.0,3.0,Resolved,2022-07
TKT_003581,CUST_00334,Feature Request,Medium,2023-02-01,2023-02-02,40.0,4.0,Resolved,2023-02
TKT_003582,CUST_09213,Technical,Critical,2023-01-18,2023-01-18,1.0,5.0,Resolved,2023-01
TKT_003583,CUST_00756,Feature Request,Medium,2022-05-10,2022-05-10,20.0,4.0,Resolved,2022-05
TKT_003584,CUST_00162,Account,Low,2023-02-01,2023-02-02,31.0,4.0,Resolved,2023-02
TKT_003585,CUST_00642,Feature Request,Low,2024-05-06,2024-05-08,62.0,3.0,Resolved,2024-05
TKT_003586,CUST_03945,Technical,Low,2022-04-15,2022-04-16,31.0,4.0,Resolved,2022-04
TKT_003587,CUST_00912,Bug Report,Medium,2023-01-07,2023-01-08,41.0,3.0,Resolved,2023-01
TKT_003588,CUST_09821,Billing,Medium,2024-04-28,2024-04-28,19.0,3.0,Resolved,2024-04
TKT_003589,CUST_02300,Feature Request,Low,2023-01-01,2023-01-02,33.0,4.0,Resolved,2023-01
TKT_003590,CUST_08569,Feature Request,Low,2023-03-03,2023-03-04,41.0,4.0,Resolved,2023-03
TKT_003591,CUST_05046,Bug Report,Medium,2023-10-25,2023-10-26,37.0,3.0,Resolved,2023-10
TKT_003592,CUST_07089,Bug Report,Critical,2022-04-23,2022-04-23,1.0,5.0,Resolved,2022-04
TKT_003593,CUST_07945,Technical,Low,2023-09-28,2023-09-29,43.0,4.0,Resolved,2023-09
TKT_003594,CUST_09642,Technical,High,2022-09-19,2022-09-19,20.0,3.0,Resolved,2022-09
TKT_003595,CUST_09348,Technical,Medium,2022-10-27,2022-10-28,25.0,4.0,Resolved,2022-10
TKT_003596,CUST_00359,Billing,High,2022-11-01,2022-11-01,20.0,3.0,Resolved,2022-11
TKT_003597,CUST_07951,Billing,High,2022-01-13,2022-01-13,8.0,4.0,Resolved,2022-01
TKT_003598,CUST_06823,Technical,Low,2022-01-18,2022-01-20,61.0,3.0,Resolved,2022-01
TKT_003599,CUST_03231,Feature Request,Critical,2024-02-27,2024-02-27,8.0,3.0,Resolved,2024-02
TKT_003600,CUST_01025,Technical,Low,2023-01-23,2023-01-25,54.0,4.0,Resolved,2023-01
TKT_003601,CUST_09385,Technical,Low,2022-06-02,2022-06-03,41.0,4.0,Resolved,2022-06
TKT_003602,CUST_04107,Billing,Medium,2024-02-02,2024-02-02,8.0,4.0,Resolved,2024-02
TKT_003603,CUST_07072,Bug Report,Low,2022-03-13,2022-03-15,48.0,3.0,Resolved,2022-03
TKT_003604,CUST_02787,Feature Request,Medium,2023-01-15,2023-01-15,18.0,4.0,Resolved,2023-01
TKT_003605,CUST_01198,Technical,Low,2024-01-30,2024-02-01,61.0,4.0,Resolved,2024-01
TKT_003606,CUST_00577,Technical,Medium,2023-03-13,2023-03-14,24.0,4.0,Resolved,2023-03
TKT_003607,CUST_09922,Billing,Low,2022-12-24,2022-12-25,38.0,3.0,Resolved,2022-12
TKT_003608,CUST_01635,Feature Request,Low,2023-07-16,2023-07-17,37.0,4.0,Resolved,2023-07
TKT_003609,CUST_07715,Bug Report,High,2024-01-21,2024-01-21,7.0,4.0,Resolved,2024-01
TKT_003610,CUST_01233,Technical,Medium,2022-11-29,2022-11-30,35.0,4.0,Resolved,2022-11
TKT_003611,CUST_00866,Feature Request,Medium,2022-01-04,2022-01-05,27.0,4.0,Resolved,2022-01
TKT_003612,CUST_01300,Billing,Low,2022-07-04,2022-07-07,72.0,3.0,Resolved,2022-07
TKT_003613,CUST_09009,Bug Report,Low,2023-01-19,2023-01-21,49.0,3.0,Resolved,2023-01
TKT_003614,CUST_07854,Account,Critical,2022-01-24,2022-01-24,8.0,4.0,Resolved,2022-01
TKT_003615,CUST_07239,Technical,Medium,2024-03-09,2024-03-10,30.0,4.0,Resolved,2024-03
TKT_003616,CUST_01969,Account,Low,2022-08-11,2022-08-12,36.0,4.0,Resolved,2022-08
TKT_003617,CUST_01548,Billing,Low,2023-12-07,2023-12-09,65.0,3.0,Resolved,2023-12
TKT_003618,CUST_00415,Feature Request,High,2023-10-13,2023-10-13,15.0,3.0,Resolved,2023-10
TKT_003619,CUST_06618,Billing,Critical,2024-05-09,2024-05-09,12.0,3.0,Resolved,2024-05
TKT_003620,CUST_06221,Technical,Medium,2024-05-09,2024-05-10,30.0,4.0,Resolved,2024-05
TKT_003621,CUST_04548,Technical,High,2022-03-05,2022-03-05,7.0,5.0,Resolved,2022-03
TKT_003622,CUST_00319,Technical,Low,2024-01-30,2024-02-01,59.0,3.0,Resolved,2024-01
TKT_003623,CUST_06015,Technical,High,2023-11-02,2023-11-02,13.0,4.0,Resolved,2023-11
TKT_003624,CUST_02913,Billing,Medium,2022-08-25,2022-08-26,35.0,3.0,Resolved,2022-08
TKT_003625,CUST_03471,Billing,Low,2024-05-12,2024-05-14,69.0,3.0,Resolved,2024-05
TKT_003626,CUST_06393,Technical,High,2022-03-12,2022-03-12,22.0,3.0,Resolved,2022-03
TKT_003627,CUST_09355,Technical,Medium,2023-10-01,2023-10-01,10.0,4.0,Resolved,2023-10
TKT_003628,CUST_03251,Bug Report,Low,2024-04-04,2024-04-05,46.0,3.0,Resolved,2024-04
TKT_003629,CUST_05367,Feature Request,Medium,2024-04-29,2024-04-30,27.0,3.0,Resolved,2024-04
TKT_003630,CUST_04452,Billing,Low,2023-01-22,2023-01-23,42.0,3.0,Resolved,2023-01
TKT_003631,CUST_04406,Feature Request,Medium,2022-12-29,2022-12-30,36.0,3.0,Resolved,2022-12
TKT_003632,CUST_09211,Feature Request,High,2023-05-06,2023-05-06,14.0,4.0,Resolved,2023-05
TKT_003633,CUST_08549,Feature Request,Medium,2022-04-20,2022-04-20,9.0,5.0,Resolved,2022-04
TKT_003634,CUST_06321,Billing,Medium,2024-05-27,2024-05-27,19.0,3.0,Resolved,2024-05
TKT_003635,CUST_00299,Feature Request,Low,2023-02-11,2023-02-12,46.0,4.0,Resolved,2023-02
TKT_003636,CUST_01058,Feature Request,Low,2024-05-30,2024-05-31,27.0,4.0,Resolved,2024-05
TKT_003637,CUST_06059,Bug Report,Medium,2022-09-19,2022-09-20,37.0,3.0,Resolved,2022-09
TKT_003638,CUST_05558,Billing,Low,2023-02-05,2023-02-06,46.0,4.0,Resolved,2023-02
TKT_003639,CUST_05642,Billing,High,2024-01-30,2024-01-30,3.0,5.0,Resolved,2024-01
TKT_003640,CUST_08206,Technical,Medium,2022-04-26,2022-04-27,36.0,4.0,Resolved,2022-04
TKT_003641,CUST_09101,Feature Request,Medium,2023-02-01,2023-02-01,18.0,5.0,Resolved,2023-02
TKT_003642,CUST_08059,Billing,Medium,2022-08-13,2022-08-14,24.0,4.0,Resolved,2022-08
TKT_003643,CUST_03357,Billing,Medium,2024-01-24,2024-01-24,15.0,3.0,Resolved,2024-01
TKT_003644,CUST_04114,Technical,Medium,2023-12-18,2023-12-19,43.0,3.0,Resolved,2023-12
TKT_003645,CUST_01455,Bug Report,Medium,2023-04-28,2023-04-29,24.0,4.0,Resolved,2023-04
TKT_003646,CUST_03776,Feature Request,High,2023-11-08,2023-11-08,9.0,4.0,Resolved,2023-11
TKT_003647,CUST_00531,Bug Report,Low,2022-08-03,2022-08-05,59.0,3.0,Resolved,2022-08
TKT_003648,CUST_03471,Billing,High,2022-04-04,2022-04-04,9.0,3.0,Resolved,2022-04
TKT_003649,CUST_06731,Bug Report,Critical,2023-04-25,2023-04-25,11.0,3.0,Resolved,2023-04
TKT_003650,CUST_05560,Account,Medium,2023-05-27,2023-05-28,34.0,3.0,Resolved,2023-05
TKT_003651,CUST_08615,Feature Request,Low,2024-03-05,2024-03-07,51.0,4.0,Resolved,2024-03
TKT_003652,CUST_07338,Account,Low,2023-10-03,2023-10-05,52.0,3.0,Resolved,2023-10
TKT_003653,CUST_06004,Billing,High,2022-06-16,2022-06-16,14.0,3.0,Resolved,2022-06
TKT_003654,CUST_03128,Billing,Medium,2023-03-29,2023-03-30,40.0,3.0,Resolved,2023-03
TKT_003655,CUST_03739,Feature Request,Medium,2022-03-30,2022-04-01,48.0,3.0,Resolved,2022-03
TKT_003656,CUST_04286,Technical,High,2024-04-26,2024-04-26,7.0,4.0,Resolved,2024-04
TKT_003657,CUST_08603,Billing,Low,2022-01-20,2022-01-22,53.0,3.0,Resolved,2022-01
TKT_003658,CUST_03339,Technical,Low,2023-05-21,2023-05-23,67.0,3.0,Resolved,2023-05
TKT_003659,CUST_09924,Technical,Low,2023-06-18,2023-06-19,37.0,4.0,Resolved,2023-06
TKT_003660,CUST_06494,Feature Request,Low,2023-03-24,2023-03-26,55.0,3.0,Resolved,2023-03
TKT_003661,CUST_05683,Feature Request,High,2023-02-19,2023-02-19,19.0,4.0,Resolved,2023-02
TKT_003662,CUST_08667,Billing,High,2023-05-04,2023-05-04,22.0,3.0,Resolved,2023-05
TKT_003663,CUST_03225,Account,Medium,2022-09-04,2022-09-04,15.0,4.0,Resolved,2022-09
TKT_003664,CUST_04905,Feature Request,Medium,2022-02-17,2022-02-18,34.0,3.0,Resolved,2022-02
TKT_003665,CUST_06245,Billing,Medium,2023-04-09,2023-04-10,47.0,3.0,Resolved,2023-04
TKT_003666,CUST_09511,Account,Medium,2022-06-05,2022-06-06,30.0,4.0,Resolved,2022-06
TKT_003667,CUST_06902,Technical,Critical,2022-08-16,2022-08-16,12.0,3.0,Resolved,2022-08
TKT_003668,CUST_03700,Feature Request,Medium,2023-05-17,2023-05-18,26.0,4.0,Resolved,2023-05
TKT_003669,CUST_00743,Billing,Low,2023-03-24,2023-03-26,66.0,3.0,Resolved,2023-03
TKT_003670,CUST_01677,Feature Request,Medium,2024-01-30,2024-01-30,12.0,4.0,Resolved,2024-01
TKT_003671,CUST_09925,Technical,Medium,2022-03-15,2022-03-16,34.0,3.0,Resolved,2022-03
TKT_003672,CUST_03561,Feature Request,Medium,2022-02-15,2022-02-16,33.0,3.0,Resolved,2022-02
TKT_003673,CUST_09454,Feature Request,Critical,2023-06-25,2023-06-25,7.0,4.0,Resolved,2023-06
TKT_003674,CUST_05998,Feature Request,High,2022-12-20,2022-12-20,21.0,3.0,Resolved,2022-12
TKT_003675,CUST_01023,Bug Report,Low,2024-05-07,2024-05-08,25.0,3.0,Resolved,2024-05
TKT_003676,CUST_04676,Billing,Medium,2022-11-22,2022-11-23,38.0,3.0,Resolved,2022-11
TKT_003677,CUST_05557,Billing,Medium,2022-06-29,2022-06-29,20.0,4.0,Resolved,2022-06
TKT_003678,CUST_01427,Technical,Low,2022-01-04,2022-01-06,50.0,4.0,Resolved,2022-01
TKT_003679,CUST_06128,Billing,High,2023-05-25,2023-05-25,4.0,4.0,Resolved,2023-05
TKT_003680,CUST_02764,Account,High,2022-06-08,,,,Open,2022-06
TKT_003681,CUST_06105,Technical,Low,2024-03-05,2024-03-07,71.0,3.0,Resolved,2024-03
TKT_003682,CUST_02720,Billing,Low,2024-04-25,2024-04-28,72.0,3.0,Resolved,2024-04
TKT_003683,CUST_01660,Billing,Low,2024-04-13,2024-04-15,70.0,3.0,Resolved,2024-04
TKT_003684,CUST_08076,Feature Request,Critical,2023-09-04,2023-09-04,1.0,5.0,Resolved,2023-09
TKT_003685,CUST_03726,Account,Low,2023-03-10,2023-03-11,25.0,4.0,Resolved,2023-03
TKT_003686,CUST_04424,Billing,Low,2022-08-08,2022-08-09,35.0,3.0,Resolved,2022-08
TKT_003687,CUST_09946,Technical,Medium,2022-04-10,2022-04-10,23.0,5.0,Resolved,2022-04
TKT_003688,CUST_06525,Feature Request,High,2022-07-23,2022-07-23,7.0,5.0,Resolved,2022-07
TKT_003689,CUST_07966,Billing,High,2023-07-30,2023-07-30,14.0,3.0,Resolved,2023-07
TKT_003690,CUST_08648,Technical,High,2022-08-01,,,,Open,2022-08
TKT_003691,CUST_01089,Feature Request,Medium,2022-11-17,2022-11-17,15.0,4.0,Resolved,2022-11
TKT_003692,CUST_03544,Billing,Medium,2023-01-21,2023-01-22,35.0,3.0,Resolved,2023-01
TKT_003693,CUST_01299,Billing,Medium,2023-04-16,2023-04-17,28.0,3.0,Resolved,2023-04
TKT_003694,CUST_01618,Technical,Medium,2023-01-30,2023-01-31,47.0,4.0,Resolved,2023-01
TKT_003695,CUST_02895,Bug Report,High,2023-04-22,2023-04-22,22.0,3.0,Resolved,2023-04
TKT_003696,CUST_02569,Billing,Medium,2024-02-01,2024-02-02,25.0,4.0,Resolved,2024-02
TKT_003697,CUST_06582,Billing,Medium,2023-04-29,2023-04-30,26.0,4.0,Resolved,2023-04
TKT_003698,CUST_08217,Feature Request,Critical,2022-06-10,2022-06-10,12.0,3.0,Resolved,2022-06
TKT_003699,CUST_08967,Billing,Medium,2023-10-08,2023-10-09,29.0,3.0,Resolved,2023-10
TKT_003700,CUST_08665,Technical,High,2024-02-29,2024-02-29,21.0,4.0,Resolved,2024-02
TKT_003701,CUST_07869,Account,Low,2023-08-14,2023-08-15,37.0,4.0,Resolved,2023-08
TKT_003702,CUST_05114,Feature Request,Low,2022-01-12,2022-01-14,71.0,3.0,Resolved,2022-01
TKT_003703,CUST_08414,Technical,Low,2023-05-25,2023-05-27,69.0,3.0,Resolved,2023-05
TKT_003704,CUST_00075,Account,High,2024-01-30,2024-01-30,18.0,4.0,Resolved,2024-01
