usage_id,customer_id,feature,usage_count,last_access_date,session_duration_minutes,month_year
USG_008837,CUST_01072,Analytics,44,2023-07-22,18.4,2023-07
USG_008838,CUST_03023,Dashboard,20,2024-02-08,116.7,2024-02
USG_008839,CUST_07395,Dashboard,23,2023-07-30,49.1,2023-07
USG_008840,CUST_01504,API,58,2023-07-30,32.9,2023-07
USG_008841,CUST_02447,Reports,20,2024-04-03,23.4,2024-04
USG_008842,CUST_00595,Dashboard,5,2024-03-04,6.5,2024-03
USG_008843,CUST_01472,Analytics,21,2023-08-10,6.8,2023-08
USG_008844,CUST_00926,API,36,2023-09-18,35.8,2023-09
USG_008845,CUST_08642,Integrations,31,2023-10-12,7.7,2023-10
USG_008846,CUST_04353,Analytics,7,2023-07-24,17.8,2023-07
USG_008847,CUST_05536,Dashboard,30,2023-11-18,7.4,2023-11
USG_008848,CUST_00128,Alerts,18,2023-07-31,12.9,2023-07
USG_008849,CUST_09795,Dashboard,17,2023-02-09,8.3,2023-02
USG_008850,CUST_04133,Dashboard,20,2023-04-17,17.2,2023-04
USG_008851,CUST_08466,Reports,15,2023-07-15,19.8,2023-07
USG_008852,CUST_04631,Analytics,11,2024-04-12,14.6,2024-04
USG_008853,CUST_00471,Dashboard,23,2024-01-27,16.1,2024-01
USG_008854,CUST_00912,Analytics,24,2023-10-13,54.4,2023-10
USG_008855,CUST_01784,Alerts,38,2023-05-16,15.3,2023-05
USG_008856,CUST_00687,Dashboard,16,2023-08-29,7.4,2023-08
USG_008857,CUST_01620,Dashboard,40,2024-02-22,24.6,2024-02
USG_008858,CUST_03105,Reports,15,2023-01-19,17.6,2023-01
USG_008859,CUST_08134,Dashboard,9,2023-06-18,59.8,2023-06
USG_008860,CUST_05425,API,21,2023-05-20,25.6,2023-05
USG_008861,CUST_06485,Dashboard,15,2024-03-04,6.1,2024-03
USG_008862,CUST_08675,Dashboard,12,2023-02-16,15.4,2023-02
USG_008863,CUST_04971,Dashboard,46,2023-05-13,6.0,2023-05
USG_008864,CUST_01966,API,41,2024-05-08,36.6,2024-05
USG_008865,CUST_02795,Alerts,15,2023-04-20,8.8,2023-04
USG_008866,CUST_05069,Reports,14,2023-11-24,2.9,2023-11
USG_008867,CUST_06455,Dashboard,10,2024-03-18,22.7,2024-03
USG_008868,CUST_03882,Reports,12,2023-02-14,54.3,2023-02
USG_008869,CUST_08077,Export,16,2023-05-23,17.3,2023-05
USG_008870,CUST_01689,Analytics,13,2023-11-09,10.7,2023-11
USG_008871,CUST_06998,Integrations,7,2023-08-22,45.0,2023-08
USG_008872,CUST_03961,Alerts,45,2023-08-25,62.4,2023-08
USG_008873,CUST_05434,Dashboard,22,2023-02-27,6.7,2023-02
USG_008874,CUST_02219,Integrations,9,2023-02-21,23.7,2023-02
USG_008875,CUST_01233,Dashboard,21,2023-10-01,23.4,2023-10
USG_008876,CUST_04299,Reports,14,2023-01-20,128.1,2023-01
USG_008877,CUST_07050,Integrations,9,2023-10-04,4.0,2023-10
USG_008878,CUST_04065,Export,13,2023-02-07,42.9,2023-02
USG_008879,CUST_00220,Dashboard,19,2023-03-17,8.8,2023-03
USG_008880,CUST_00958,Export,20,2023-05-17,22.4,2023-05
USG_008881,CUST_05742,Reports,13,2023-11-06,11.2,2023-11
USG_008882,CUST_07677,Analytics,47,2023-06-08,5.2,2023-06
USG_008883,CUST_05844,Export,9,2023-08-10,21.7,2023-08
USG_008884,CUST_06545,Reports,38,2024-04-12,12.1,2024-04
USG_008885,CUST_01756,Dashboard,38,2024-03-22,59.8,2024-03
USG_008886,CUST_01910,Dashboard,12,2024-03-20,19.0,2024-03
USG_008887,CUST_05531,Reports,13,2023-11-09,9.6,2023-11
USG_008888,CUST_02292,Export,8,2024-04-02,30.9,2024-04
USG_008889,CUST_06295,Reports,9,2024-04-27,12.8,2024-04
USG_008890,CUST_07055,Dashboard,38,2024-05-09,15.7,2024-05
USG_008891,CUST_00110,Analytics,14,2023-03-10,40.8,2023-03
USG_008892,CUST_05635,Analytics,8,2023-04-03,15.8,2023-04
USG_008893,CUST_06757,Analytics,29,2023-04-19,42.0,2023-04
USG_008894,CUST_08176,Analytics,26,2023-08-01,11.7,2023-08
USG_008895,CUST_00102,Analytics,38,2023-09-04,37.8,2023-09
USG_008896,CUST_01846,Analytics,14,2023-01-25,12.5,2023-01
USG_008897,CUST_00608,Alerts,7,2023-08-17,16.6,2023-08
USG_008898,CUST_04832,Dashboard,15,2023-02-26,2.9,2023-02
USG_008899,CUST_05216,Analytics,7,2024-03-12,24.6,2024-03
USG_008900,CUST_06256,Alerts,37,2023-08-07,22.0,2023-08
USG_008901,CUST_07240,Analytics,34,2023-02-26,10.1,2023-02
USG_008902,CUST_08638,Analytics,26,2023-03-01,14.7,2023-03
USG_008903,CUST_03806,Dashboard,7,2023-06-21,20.5,2023-06
USG_008904,CUST_07058,Reports,47,2024-01-02,40.1,2024-01
USG_008905,CUST_00074,Reports,43,2023-05-20,31.3,2023-05
USG_008906,CUST_04808,Analytics,46,2024-04-27,25.1,2024-04
USG_008907,CUST_05820,Dashboard,26,2024-05-18,2.0,2024-05
USG_008908,CUST_05085,Dashboard,19,2024-03-28,17.3,2024-03
USG_008909,CUST_07419,Reports,13,2023-03-08,16.9,2023-03
USG_008910,CUST_02912,Dashboard,43,2024-05-25,18.3,2024-05
USG_008911,CUST_02903,API,33,2023-04-17,11.6,2023-04
USG_008912,CUST_01621,API,18,2023-03-08,17.3,2023-03
USG_008913,CUST_09505,Reports,15,2023-10-20,32.4,2023-10
USG_008914,CUST_01255,Alerts,39,2023-09-16,3.9,2023-09
USG_008915,CUST_04356,Analytics,12,2023-05-17,22.8,2023-05
USG_008916,CUST_04612,API,4,2023-09-12,27.6,2023-09
USG_008917,CUST_05545,Analytics,13,2023-03-05,34.2,2023-03
USG_008918,CUST_07369,Dashboard,7,2023-09-24,9.7,2023-09
USG_008919,CUST_03099,Reports,37,2023-10-22,6.0,2023-10
USG_008920,CUST_03092,Integrations,24,2023-04-11,32.5,2023-04
USG_008921,CUST_01026,Reports,21,2023-12-13,5.5,2023-12
USG_008922,CUST_03310,Alerts,41,2023-08-26,41.3,2023-08
USG_008923,CUST_05724,Export,24,2023-06-06,4.4,2023-06
USG_008924,CUST_05914,Dashboard,39,2024-01-14,11.5,2024-01
USG_008925,CUST_03603,Reports,6,2024-01-06,10.0,2024-01
USG_008926,CUST_01666,Analytics,11,2023-05-25,29.7,2023-05
USG_008927,CUST_08177,Alerts,6,2023-05-20,58.0,2023-05
USG_008928,CUST_01120,Analytics,16,2023-11-09,6.7,2023-11
USG_008929,CUST_04341,Dashboard,21,2023-02-20,26.6,2023-02
USG_008930,CUST_05492,Alerts,57,2023-07-12,2.3,2023-07
USG_008931,CUST_09670,Integrations,17,2024-04-03,4.2,2024-04
USG_008932,CUST_01647,Analytics,39,2023-10-01,59.2,2023-10
USG_008933,CUST_00017,API,36,2023-03-30,43.2,2023-03
USG_008934,CUST_08464,Dashboard,42,2023-01-08,31.8,2023-01
USG_008935,CUST_08308,Analytics,10,2023-12-11,19.6,2023-12
USG_008936,CUST_09528,Reports,14,2024-02-22,54.1,2024-02
USG_008937,CUST_03229,Dashboard,10,2024-02-01,23.1,2024-02
USG_008938,CUST_06071,Analytics,33,2024-02-16,21.7,2024-02
USG_008939,CUST_09337,Analytics,5,2023-08-24,4.1,2023-08
USG_008940,CUST_07505,Dashboard,9,2023-05-23,19.1,2023-05
USG_008941,CUST_09493,API,28,2023-01-08,69.2,2023-01
USG_008942,CUST_06716,Dashboard,23,2023-03-01,21.2,2023-03
USG_008943,CUST_08177,Reports,8,2024-05-23,14.7,2024-05
USG_008944,CUST_07584,Dashboard,22,2023-01-13,53.7,2023-01
USG_008945,CUST_03001,Reports,9,2023-05-17,63.2,2023-05
USG_008946,CUST_02574,Alerts,7,2023-03-14,6.1,2023-03
USG_008947,CUST_06274,Reports,5,2024-04-17,11.8,2024-04
USG_008948,CUST_03534,Alerts,16,2024-05-15,54.6,2024-05
USG_008949,CUST_05212,Analytics,38,2023-03-17,29.0,2023-03
USG_008950,CUST_02083,Analytics,23,2024-02-23,14.0,2024-02
USG_008951,CUST_05922,Dashboard,37,2023-02-20,20.7,2023-02
USG_008952,CUST_01419,Export,29,2023-12-23,19.0,2023-12
USG_008953,CUST_08419,Dashboard,6,2023-05-17,8.0,2023-05
USG_008954,CUST_02456,Integrations,36,2024-05-17,64.5,2024-05
USG_008955,CUST_03088,Reports,16,2024-01-15,48.2,2024-01
USG_008956,CUST_03475,API,29,2023-09-29,19.6,2023-09
USG_008957,CUST_02145,Dashboard,5,2023-07-26,6.0,2023-07
USG_008958,CUST_06776,Dashboard,26,2023-08-12,7.8,2023-08
USG_008959,CUST_03999,Analytics,38,2024-02-27,4.5,2024-02
USG_008960,CUST_02569,Alerts,41,2023-04-20,11.5,2023-04
USG_008961,CUST_07310,Dashboard,46,2023-04-30,12.7,2023-04
USG_008962,CUST_05381,Alerts,24,2023-11-19,20.8,2023-11
USG_008963,CUST_04512,Reports,43,2024-02-13,39.2,2024-02
USG_008964,CUST_05972,API,7,2023-06-01,31.9,2023-06
USG_008965,CUST_01102,Alerts,11,2023-08-11,39.7,2023-08
USG_008966,CUST_05683,API,40,2024-05-22,62.6,2024-05
USG_008967,CUST_06114,Analytics,13,2023-11-01,19.4,2023-11
USG_008968,CUST_01586,Dashboard,7,2023-05-17,18.8,2023-05
USG_008969,CUST_02898,Integrations,14,2024-01-01,27.1,2024-01
USG_008970,CUST_07799,Analytics,14,2023-09-03,33.6,2023-09
USG_008971,CUST_09002,Export,48,2024-04-05,41.8,2024-04
USG_008972,CUST_01885,Reports,20,2024-01-06,27.9,2024-01
USG_008973,CUST_04461,Dashboard,35,2023-05-16,16.6,2023-05
USG_008974,CUST_00476,API,6,2024-05-18,95.8,2024-05
USG_008975,CUST_01197,API,7,2023-09-15,5.0,2023-09
USG_008976,CUST_08575,Export,10,2023-06-22,9.5,2023-06
USG_008977,CUST_06447,API,10,2023-03-26,31.3,2023-03
USG_008978,CUST_03430,Analytics,41,2023-11-22,5.2,2023-11
USG_008979,CUST_03842,Dashboard,9,2023-11-04,22.4,2023-11
USG_008980,CUST_06750,Dashboard,11,2023-03-13,3.0,2023-03
USG_008981,CUST_04164,API,43,2024-01-04,24.6,2024-01
USG_008982,CUST_01937,Analytics,11,2023-04-03,35.7,2023-04
USG_008983,CUST_09745,Analytics,34,2023-10-10,24.9,2023-10
USG_008984,CUST_07122,Reports,5,2023-06-11,63.2,2023-06
USG_008985,CUST_06851,Reports,18,2023-11-08,9.1,2023-11
USG_008986,CUST_04944,Integrations,21,2024-04-28,43.3,2024-04
USG_008987,CUST_05863,Analytics,15,2023-04-11,5.0,2023-04
USG_008988,CUST_00009,Integrations,47,2024-01-08,19.8,2024-01
USG_008989,CUST_03632,Integrations,17,2023-10-23,80.2,2023-10
USG_008990,CUST_08917,Integrations,42,2024-04-21,10.1,2024-04
USG_008991,CUST_04119,Alerts,12,2023-04-07,10.1,2023-04
USG_008992,CUST_01883,Dashboard,13,2023-01-09,31.5,2023-01
USG_008993,CUST_08251,Export,22,2023-09-17,13.6,2023-09
USG_008994,CUST_02201,Integrations,21,2023-01-01,26.3,2023-01
USG_008995,CUST_05009,Reports,40,2023-10-14,28.8,2023-10
USG_008996,CUST_02966,Reports,30,2023-06-22,40.2,2023-06
USG_008997,CUST_03800,Reports,41,2023-02-25,55.6,2023-02
USG_008998,CUST_03480,Integrations,10,2023-06-11,10.4,2023-06
USG_008999,CUST_05417,Reports,21,2023-05-05,3.8,2023-05
USG_009000,CUST_05580,Analytics,26,2023-09-17,75.6,2023-09
USG_009001,CUST_09196,Reports,43,2023-11-28,17.5,2023-11
USG_009002,CUST_09360,Integrations,12,2023-03-13,15.3,2023-03
USG_009003,CUST_07442,Reports,45,2023-11-21,7.7,2023-11
USG_009004,CUST_00057,API,52,2023-03-27,16.6,2023-03
USG_009005,CUST_03617,Dashboard,21,2024-04-07,34.1,2024-04
USG_009006,CUST_04329,Analytics,19,2023-12-29,37.3,2023-12
USG_009007,CUST_09583,API,5,2024-03-05,45.2,2024-03
USG_009008,CUST_03834,Dashboard,18,2023-03-01,16.3,2023-03
USG_009009,CUST_09941,API,16,2024-01-30,5.0,2024-01
USG_009010,CUST_05408,Reports,37,2024-03-11,9.9,2024-03
USG_009011,CUST_08433,Dashboard,48,2023-04-24,10.4,2023-04
USG_009012,CUST_00931,API,17,2024-01-27,67.4,2024-01
USG_009013,CUST_08694,Dashboard,6,2023-11-18,10.9,2023-11
USG_009014,CUST_08190,Integrations,37,2023-03-23,8.0,2023-03
USG_009015,CUST_00234,Reports,43,2023-11-25,19.2,2023-11
USG_009016,CUST_01705,Dashboard,16,2023-12-18,102.8,2023-12
USG_009017,CUST_03766,Integrations,9,2024-01-05,11.4,2024-01
USG_009018,CUST_04685,Alerts,42,2023-03-13,77.8,2023-03
USG_009019,CUST_04992,Analytics,20,2023-08-03,19.7,2023-08
USG_009020,CUST_03258,Reports,16,2024-03-25,2.1,2024-03
USG_009021,CUST_06095,Alerts,18,2023-10-23,9.2,2023-10
USG_009022,CUST_02929,Integrations,21,2023-05-08,14.6,2023-05
USG_009023,CUST_04467,Analytics,42,2023-10-14,31.9,2023-10
USG_009024,CUST_00820,Dashboard,15,2023-09-29,29.8,2023-09
USG_009025,CUST_05956,Dashboard,43,2024-03-28,37.3,2024-03
USG_009026,CUST_02114,Export,21,2023-07-18,25.0,2023-07
USG_009027,CUST_09128,API,15,2023-08-30,6.2,2023-08
USG_009028,CUST_01726,Integrations,26,2023-07-10,8.8,2023-07
USG_009029,CUST_03263,Reports,47,2023-03-27,2.9,2023-03
USG_009030,CUST_06961,Analytics,8,2023-04-26,19.1,2023-04
USG_009031,CUST_01062,Analytics,4,2023-03-28,20.5,2023-03
USG_009032,CUST_08980,API,29,2023-01-25,137.8,2023-01
USG_009033,CUST_03266,Analytics,20,2023-12-20,40.4,2023-12
USG_009034,CUST_00192,Dashboard,18,2023-12-20,15.1,2023-12
USG_009035,CUST_03335,API,12,2023-03-19,10.1,2023-03
USG_009036,CUST_04719,Integrations,5,2023-07-03,19.0,2023-07
USG_009037,CUST_09386,Analytics,14,2024-04-27,23.7,2024-04
USG_009038,CUST_09158,Dashboard,35,2023-12-22,41.1,2023-12
USG_009039,CUST_04685,Analytics,40,2023-11-18,11.2,2023-11
USG_009040,CUST_08572,Dashboard,18,2023-09-10,68.7,2023-09
USG_009041,CUST_04255,Integrations,22,2024-03-12,8.0,2024-03
USG_009042,CUST_08233,Dashboard,9,2023-04-29,17.1,2023-04
USG_009043,CUST_02764,Dashboard,20,2023-08-15,9.0,2023-08
USG_009044,CUST_03189,Dashboard,16,2024-01-27,80.1,2024-01
USG_009045,CUST_09209,API,19,2024-03-28,29.3,2024-03
USG_009046,CUST_05023,Analytics,8,2024-02-23,44.0,2024-02
USG_009047,CUST_04074,Alerts,10,2023-05-09,28.5,2023-05
USG_009048,CUST_08547,Dashboard,5,2024-04-07,31.6,2024-04
USG_009049,CUST_07335,Dashboard,11,2023-05-07,12.5,2023-05
USG_009050,CUST_05142,API,19,2023-11-02,4.9,2023-11
USG_009051,CUST_01315,Analytics,18,2023-03-29,18.5,2023-03
USG_009052,CUST_01145,Alerts,5,2023-07-25,28.1,2023-07
USG_009053,CUST_07309,Analytics,8,2023-11-20,92.0,2023-11
USG_009054,CUST_03037,Integrations,8,2023-02-18,9.1,2023-02
USG_009055,CUST_04595,Reports,16,2023-02-07,22.3,2023-02
USG_009056,CUST_01826,Export,8,2023-08-18,70.6,2023-08
USG_009057,CUST_01838,Reports,21,2024-05-04,22.1,2024-05
USG_009058,CUST_04867,Analytics,12,2024-03-09,39.4,2024-03
USG_009059,CUST_05124,Reports,55,2023-05-09,7.4,2023-05
USG_009060,CUST_04155,API,21,2023-07-08,16.1,2023-07
USG_009061,CUST_02502,API,23,2023-02-27,10.3,2023-02
USG_009062,CUST_09470,Integrations,33,2023-12-08,92.1,2023-12
USG_009063,CUST_04663,Reports,13,2024-03-21,21.8,2024-03
USG_009064,CUST_08503,Integrations,19,2023-08-19,39.2,2023-08
USG_009065,CUST_00072,Dashboard,7,2024-05-27,44.2,2024-05
USG_009066,CUST_09317,Dashboard,10,2023-03-09,10.2,2023-03
USG_009067,CUST_09275,Reports,21,2024-05-05,65.1,2024-05
USG_009068,CUST_09650,Dashboard,46,2023-05-12,114.3,2023-05
USG_009069,CUST_06073,Analytics,21,2024-02-02,36.8,2024-02
USG_009070,CUST_06463,Dashboard,39,2023-06-06,20.7,2023-06
USG_009071,CUST_06299,Dashboard,17,2023-07-16,32.3,2023-07
USG_009072,CUST_05129,API,8,2023-04-27,68.0,2023-04
USG_009073,CUST_06048,Alerts,18,2023-02-28,3.5,2023-02
USG_009074,CUST_05013,API,8,2023-05-01,9.6,2023-05
USG_009075,CUST_03118,Dashboard,12,2023-05-19,15.4,2023-05
USG_009076,CUST_09806,Dashboard,3,2024-02-27,10.2,2024-02
USG_009077,CUST_09301,Dashboard,34,2023-05-19,16.7,2023-05
USG_009078,CUST_09861,Dashboard,7,2023-08-23,24.0,2023-08
USG_009079,CUST_08168,Reports,37,2023-02-14,46.4,2023-02
USG_009080,CUST_01020,Analytics,24,2023-02-19,40.2,2023-02
USG_009081,CUST_00780,Reports,9,2023-01-18,14.6,2023-01
USG_009082,CUST_05987,Dashboard,15,2023-03-03,23.7,2023-03
USG_009083,CUST_09968,Export,15,2024-04-12,33.4,2024-04
USG_009084,CUST_01881,Dashboard,13,2023-10-05,16.3,2023-10
USG_009085,CUST_04882,Dashboard,24,2023-11-04,22.1,2023-11
USG_009086,CUST_08187,Analytics,9,2024-03-30,18.6,2024-03
USG_009087,CUST_02951,API,11,2024-02-27,18.6,2024-02
USG_009088,CUST_00259,Dashboard,12,2023-11-02,36.5,2023-11
USG_009089,CUST_05715,Dashboard,6,2023-11-14,5.3,2023-11
USG_009090,CUST_09829,Analytics,16,2024-02-21,10.2,2024-02
USG_009091,CUST_06772,Dashboard,16,2023-06-11,7.9,2023-06
USG_009092,CUST_09652,Reports,4,2024-05-14,30.5,2024-05
USG_009093,CUST_09600,Dashboard,47,2023-07-21,70.3,2023-07
USG_009094,CUST_03346,Analytics,8,2023-11-16,35.3,2023-11
USG_009095,CUST_07095,Export,11,2024-01-27,9.6,2024-01
USG_009096,CUST_08231,Analytics,10,2024-03-08,30.1,2024-03
USG_009097,CUST_05754,Dashboard,24,2023-03-27,22.2,2023-03
USG_009098,CUST_00991,Alerts,9,2023-10-19,19.5,2023-10
USG_009099,CUST_05270,Dashboard,37,2023-11-14,47.6,2023-11
USG_009100,CUST_08599,Reports,9,2023-06-14,54.2,2023-06
USG_009101,CUST_07161,Analytics,20,2023-12-02,44.5,2023-12
USG_009102,CUST_09297,Integrations,14,2023-10-22,68.6,2023-10
USG_009103,CUST_00166,API,39,2024-05-06,11.6,2024-05
USG_009104,CUST_00815,Analytics,18,2023-02-22,13.4,2023-02
USG_009105,CUST_03488,Dashboard,30,2023-09-28,31.2,2023-09
USG_009106,CUST_04034,API,17,2023-05-14,38.9,2023-05
USG_009107,CUST_01837,Analytics,16,2023-03-02,31.7,2023-03
USG_009108,CUST_02569,Integrations,33,2023-02-11,22.9,2023-02
USG_009109,CUST_01598,API,11,2023-11-15,11.8,2023-11
USG_009110,CUST_04854,Export,42,2023-01-06,62.7,2023-01
USG_009111,CUST_06816,Dashboard,16,2024-05-23,69.4,2024-05
USG_009112,CUST_09340,Analytics,21,2023-06-04,43.1,2023-06
USG_009113,CUST_07643,Analytics,43,2023-02-01,6.1,2023-02
USG_009114,CUST_02743,Dashboard,13,2024-02-13,16.1,2024-02
USG_009115,CUST_00869,Integrations,14,2023-04-02,29.1,2023-04
USG_009116,CUST_00376,Integrations,18,2024-04-22,10.8,2024-04
USG_009117,CUST_00189,Alerts,12,2023-04-23,4.5,2023-04
USG_009118,CUST_02357,API,6,2024-03-28,26.3,2024-03
USG_009119,CUST_05525,Alerts,8,2023-11-14,16.8,2023-11
USG_009120,CUST_06219,Dashboard,42,2023-10-18,43.6,2023-10
USG_009121,CUST_00100,Integrations,41,2024-03-26,19.9,2024-03
USG_009122,CUST_05331,Analytics,7,2024-04-15,15.8,2024-04
USG_009123,CUST_06211,Integrations,10,2023-09-05,7.0,2023-09
USG_009124,CUST_06581,Dashboard,10,2023-09-30,12.7,2023-09
USG_009125,CUST_03206,Dashboard,53,2023-10-22,39.7,2023-10
USG_009126,CUST_02220,Reports,20,2023-12-12,4.3,2023-12
USG_009127,CUST_01781,Analytics,9,2023-07-24,48.1,2023-07
USG_009128,CUST_09162,Analytics,45,2024-02-05,15.0,2024-02
USG_009129,CUST_05447,Export,32,2023-04-01,2.7,2023-04
USG_009130,CUST_07126,Alerts,8,2024-04-04,52.5,2024-04
USG_009131,CUST_00813,Reports,41,2023-11-17,25.8,2023-11
USG_009132,CUST_00833,Analytics,7,2023-12-10,32.0,2023-12
USG_009133,CUST_02711,Analytics,10,2023-11-17,35.6,2023-11
USG_009134,CUST_00041,Alerts,18,2024-01-30,16.1,2024-01
USG_009135,CUST_06799,Integrations,42,2023-12-19,40.6,2023-12
USG_009136,CUST_05396,Reports,14,2024-02-06,12.3,2024-02
USG_009137,CUST_08236,Analytics,10,2023-05-20,18.6,2023-05
USG_009138,CUST_02111,Dashboard,15,2023-11-14,20.0,2023-11
USG_009139,CUST_05541,Reports,22,2023-07-02,12.5,2023-07
USG_009140,CUST_06120,Analytics,16,2024-05-15,10.1,2024-05
USG_009141,CUST_01335,Reports,11,2023-09-12,51.5,2023-09
USG_009142,CUST_07051,Analytics,7,2024-01-21,11.9,2024-01
USG_009143,CUST_05099,Integrations,14,2024-03-11,42.2,2024-03
USG_009144,CUST_07740,Reports,19,2023-10-15,42.8,2023-10
USG_009145,CUST_04507,Analytics,23,2023-11-16,17.7,2023-11
USG_009146,CUST_04375,Reports,14,2023-04-10,68.3,2023-04
USG_009147,CUST_02952,Export,31,2024-04-01,38.4,2024-04
USG_009148,CUST_00417,API,7,2023-05-01,16.2,2023-05
USG_009149,CUST_09210,Reports,10,2023-01-02,26.5,2023-01
USG_009150,CUST_06685,Reports,11,2024-02-11,21.7,2024-02
USG_009151,CUST_08961,Integrations,17,2023-05-19,16.2,2023-05
USG_009152,CUST_04308,Dashboard,39,2024-02-06,29.8,2024-02
USG_009153,CUST_05547,Reports,38,2023-08-07,51.8,2023-08
USG_009154,CUST_09303,Dashboard,18,2023-05-12,10.5,2023-05
USG_009155,CUST_01256,Reports,7,2023-08-26,41.6,2023-08
USG_009156,CUST_05532,Analytics,13,2024-01-31,16.4,2024-01
USG_009157,CUST_09971,Analytics,20,2023-03-13,9.6,2023-03
USG_009158,CUST_06289,Export,7,2023-07-17,43.6,2023-07
USG_009159,CUST_04443,Dashboard,18,2023-05-27,12.0,2023-05
USG_009160,CUST_02967,Integrations,11,2024-04-25,52.6,2024-04
USG_009161,CUST_06001,Dashboard,8,2023-04-14,44.4,2023-04
USG_009162,CUST_07545,Dashboard,15,2024-01-16,30.6,2024-01
USG_009163,CUST_04680,Analytics,11,2023-09-12,38.1,2023-09
USG_009164,CUST_01190,Analytics,21,2024-05-18,15.0,2024-05
USG_009165,CUST_06814,Analytics,42,2024-01-27,16.9,2024-01
USG_009166,CUST_03448,Analytics,52,2023-05-12,10.6,2023-05
USG_009167,CUST_04211,Analytics,36,2023-01-11,66.3,2023-01
USG_009168,CUST_01793,Analytics,16,2023-10-19,2.7,2023-10
USG_009169,CUST_02608,Analytics,22,2023-10-08,26.0,2023-10
USG_009170,CUST_06035,Reports,23,2023-08-17,24.1,2023-08
USG_009171,CUST_07093,Reports,18,2023-05-28,5.3,2023-05
USG_009172,CUST_05354,Export,11,2023-10-11,29.0,2023-10
USG_009173,CUST_05198,Integrations,22,2023-08-04,41.2,2023-08
USG_009174,CUST_08199,Reports,15,2023-05-10,38.6,2023-05
USG_009175,CUST_06153,Integrations,19,2023-06-01,14.8,2023-06
USG_009176,CUST_01660,Dashboard,9,2024-04-13,34.8,2024-04
USG_009177,CUST_01044,Dashboard,23,2023-10-18,45.2,2023-10
USG_009178,CUST_09172,Dashboard,11,2023-09-10,4.3,2023-09
USG_009179,CUST_06984,Integrations,7,2023-10-25,9.9,2023-10
USG_009180,CUST_02823,API,14,2024-05-07,37.1,2024-05
USG_009181,CUST_01426,Export,35,2023-11-19,70.3,2023-11
USG_009182,CUST_03869,Reports,10,2023-08-06,8.3,2023-08
USG_009183,CUST_07136,Reports,8,2024-04-08,18.2,2024-04
USG_009184,CUST_03990,Dashboard,41,2023-05-24,6.8,2023-05
USG_009185,CUST_09279,Reports,13,2024-04-06,22.4,2024-04
USG_009186,CUST_01443,Analytics,21,2024-03-09,7.9,2024-03
USG_009187,CUST_02668,Analytics,49,2024-02-15,30.1,2024-02
USG_009188,CUST_08968,Analytics,50,2023-02-02,33.4,2023-02
USG_009189,CUST_03548,Integrations,39,2023-12-23,8.0,2023-12
USG_009190,CUST_09325,API,21,2023-06-02,23.8,2023-06
USG_009191,CUST_04683,Analytics,14,2023-09-01,27.4,2023-09
USG_009192,CUST_07747,API,29,2024-05-05,8.4,2024-05
USG_009193,CUST_07297,Alerts,7,2024-02-08,5.3,2024-02
USG_009194,CUST_07168,Dashboard,11,2023-04-13,11.7,2023-04
USG_009195,CUST_04462,Alerts,23,2023-07-02,47.1,2023-07
USG_009196,CUST_04701,Analytics,49,2023-08-07,19.1,2023-08
USG_009197,CUST_00013,Analytics,21,2024-03-18,27.3,2024-03
USG_009198,CUST_01472,Dashboard,19,2023-05-09,8.1,2023-05
USG_009199,CUST_07700,Reports,6,2023-05-01,18.8,2023-05
USG_009200,CUST_08595,Dashboard,18,2023-12-09,141.2,2023-12
USG_009201,CUST_06114,Reports,27,2023-03-22,28.7,2023-03
USG_009202,CUST_06259,Dashboard,15,2024-03-15,48.1,2024-03
USG_009203,CUST_09833,Dashboard,36,2023-07-11,14.0,2023-07
USG_009204,CUST_02211,Integrations,34,2023-01-05,40.8,2023-01
USG_009205,CUST_08226,Analytics,37,2023-06-07,28.7,2023-06
USG_009206,CUST_00596,Export,20,2023-11-30,15.5,2023-11
USG_009207,CUST_09157,Reports,12,2023-06-30,31.7,2023-06
USG_009208,CUST_04638,Alerts,21,2023-06-01,23.8,2023-06
USG_009209,CUST_06194,Analytics,40,2023-04-16,18.3,2023-04
USG_009210,CUST_01799,Analytics,23,2023-02-20,40.7,2023-02
USG_009211,CUST_07435,API,50,2023-04-19,36.5,2023-04
USG_009212,CUST_02370,Analytics,13,2023-10-08,8.4,2023-10
USG_009213,CUST_02874,Reports,32,2023-11-24,17.0,2023-11
USG_009214,CUST_04410,Integrations,44,2023-03-12,30.3,2023-03
USG_009215,CUST_05942,Export,23,2023-03-17,54.8,2023-03
USG_009216,CUST_03819,Dashboard,20,2023-08-05,13.7,2023-08
USG_009217,CUST_07563,Alerts,20,2023-08-08,25.8,2023-08
USG_009218,CUST_00871,Reports,17,2023-06-19,33.0,2023-06
USG_009219,CUST_01894,API,39,2024-03-17,24.8,2024-03
USG_009220,CUST_00929,Analytics,7,2023-05-23,8.7,2023-05
USG_009221,CUST_02549,Alerts,23,2023-05-23,10.7,2023-05
USG_009222,CUST_08217,Reports,21,2023-03-28,9.3,2023-03
USG_009223,CUST_00366,Analytics,38,2023-02-26,3.5,2023-02
USG_009224,CUST_05516,Dashboard,16,2023-03-25,21.9,2023-03
USG_009225,CUST_05060,Dashboard,45,2023-01-15,10.4,2023-01
USG_009226,CUST_02147,Alerts,52,2023-01-14,5.2,2023-01
USG_009227,CUST_08890,API,19,2024-05-27,15.1,2024-05
